classifier,num_bands,OA,AA,Kappa,classifier_time_sec,selected_bands,experiment,dataset,run,train_time_sec,model_size_mb
rf,40,0.9516903750230925,0.9756674405063628,0.9461490811001307,24.787137746810913,"[1, 3, 6, 10, 28, 31, 33, 36, 44, 52, 55, 56, 65, 68, 75, 81, 82, 85, 95, 114, 118, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,40,0.9440236467762794,0.9766940844686903,0.9376715123212217,21.715505361557007,"[1, 3, 6, 10, 28, 31, 33, 36, 44, 52, 55, 56, 65, 68, 75, 81, 82, 85, 95, 114, 118, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,40,0.9133567337890264,0.9536074635448522,0.9034156615891855,1.8221168518066406,"[1, 3, 6, 10, 28, 31, 33, 36, 44, 52, 55, 56, 65, 68, 75, 81, 82, 85, 95, 114, 118, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,10,0.9478108257897654,0.973563300895705,0.941816336436001,14.42884111404419,"[6, 21, 24, 27, 38, 47, 72, 98, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
svc,10,0.9309070755588398,0.971706087573791,0.9231292171328921,16.65069270133972,"[6, 21, 24, 27, 38, 47, 72, 98, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
knn,10,0.9143728062072788,0.9573327618981855,0.9045531705556429,0.6953067779541016,"[6, 21, 24, 27, 38, 47, 72, 98, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
rf,15,0.9493811195270645,0.9739790489510014,0.9435774815162491,14.329627990722656,"[1, 6, 12, 21, 24, 27, 38, 47, 68, 72, 81, 98, 119, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
svc,15,0.9363569185294661,0.9742783400917596,0.9291707004281105,18.410495281219482,"[1, 6, 12, 21, 24, 27, 38, 47, 68, 72, 81, 98, 119, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
knn,15,0.9040273415850729,0.9495368893162227,0.893023795789507,0.958970308303833,"[1, 6, 12, 21, 24, 27, 38, 47, 68, 72, 81, 98, 119, 147, 181]",exp1,Salinas,3,62.669233322143555,230.19
rf,20,0.9519674856826159,0.9757311185361364,0.9464556745250853,17.619903326034546,"[1, 6, 12, 21, 24, 27, 38, 47, 59, 68, 72, 81, 98, 101, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
svc,20,0.9375577313874007,0.9753411415487254,0.9304864147959254,17.70009756088257,"[1, 6, 12, 21, 24, 27, 38, 47, 59, 68, 72, 81, 98, 101, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
knn,20,0.907722150378718,0.9531284335774539,0.8971352832257605,1.605161190032959,"[1, 6, 12, 21, 24, 27, 38, 47, 59, 68, 72, 81, 98, 101, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
rf,25,0.950489562165158,0.9754659667544534,0.9448166339646998,21.630117654800415,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 47, 59, 68, 72, 79, 81, 98, 101, 116, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
svc,25,0.9391280251246998,0.9759572652191029,0.9322379166005961,19.37950825691223,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 47, 59, 68, 72, 79, 81, 98, 101, 116, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
knn,25,0.90707555883983,0.952340221823399,0.8964206272701234,1.6327464580535889,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 47, 59, 68, 72, 79, 81, 98, 101, 116, 119, 136, 140, 147, 157, 181]",exp1,Salinas,3,62.669233322143555,230.19
rf,30,0.9526140772215038,0.9755101207175247,0.9471779491450499,21.728553771972656,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 96, 98, 101, 116, 119, 136, 140, 147, 157, 168, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
svc,30,0.9402364677627932,0.9761394903171376,0.933469504301872,20.187663793563843,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 96, 98, 101, 116, 119, 136, 140, 147, 157, 168, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
knn,30,0.9090153334564937,0.9540099126372543,0.8985828392616545,1.7345383167266846,"[1, 6, 8, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 96, 98, 101, 116, 119, 136, 140, 147, 157, 168, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
rf,35,0.9531682985405505,0.97651189164544,0.9477942354899733,21.53926992416382,"[1, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 96, 98, 101, 111, 116, 119, 136, 140, 147, 157, 168, 169, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
svc,35,0.9424533530389803,0.9768548879834441,0.9359387536082309,20.600829601287842,"[1, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 96, 98, 101, 111, 116, 119, 136, 140, 147, 157, 168, 169, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
knn,35,0.9119711804914096,0.9557877534793376,0.9018828766710055,1.7300019264221191,"[1, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 96, 98, 101, 111, 116, 119, 136, 140, 147, 157, 168, 169, 181, 195]",exp1,Salinas,3,62.669233322143555,230.19
rf,40,0.9514132643635692,0.9756311529259962,0.9458361805642257,25.050190448760986,"[1, 4, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 95, 96, 98, 101, 111, 116, 119, 136, 138, 140, 147, 157, 168, 169, 177, 181, 195, 201]",exp1,Salinas,3,62.669233322143555,230.19
svc,40,0.9436541658969149,0.977031965975034,0.9372711033021499,22.059545040130615,"[1, 4, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 95, 96, 98, 101, 111, 116, 119, 136, 138, 140, 147, 157, 168, 169, 177, 181, 195, 201]",exp1,Salinas,3,62.669233322143555,230.19
knn,40,0.9128025124699797,0.9559335804088904,0.9028135728486577,1.812410593032837,"[1, 4, 6, 8, 11, 12, 21, 24, 25, 27, 38, 41, 46, 47, 56, 59, 68, 72, 79, 81, 83, 92, 95, 96, 98, 101, 111, 116, 119, 136, 138, 140, 147, 157, 168, 169, 177, 181, 195, 201]",exp1,Salinas,3,62.669233322143555,230.19
rf,10,0.937834842046924,0.9662263809264695,0.9307068944866168,14.342437744140625,"[28, 32, 57, 58, 68, 97, 106, 128, 130, 149]",exp1,Salinas,4,62.91645646095276,230.19
svc,10,0.924995381489008,0.9660315526226968,0.916517794210675,17.42962408065796,"[28, 32, 57, 58, 68, 97, 106, 128, 130, 149]",exp1,Salinas,4,62.91645646095276,230.19
knn,10,0.8995012008128579,0.9470540581643934,0.8879550409571844,0.6556892395019531,"[28, 32, 57, 58, 68, 97, 106, 128, 130, 149]",exp1,Salinas,4,62.91645646095276,230.19
